kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
Jakarta Selatan,PASAR MINGGU,JATI PADANG,"02, 05, 06",3,3,19,40,10 - 60 cm,"TGL 12, 13, 21, 22, 30",0,0,0,0,40,1,0,0
Jakarta Selatan,PASAR MINGGU,RAGUNAN,2,1,1,0,0,10 - 70 cm,"TGL 12, 13",0,0,0,0,0,0,0,0
Jakarta Selatan,PASAR MINGGU,CILANDAK TIMUR,"01, 03",2,3,13,34,70 cm,"TGL 12, 13",0,0,0,0,34,2,0,0
Jakarta Selatan,PASAR MINGGU,PEJATEN TIMUR,"07, 08",2,3,0,0,20 - 50 cm,TGL 17,0,0,0,0,0,0,0,0
Jakarta Selatan,PANCORAN,PENGADEGAN,1,1,1,0,0,30 cm,TGL 07,0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,ULUJAMI,"01, 02, 03, 04, 05, 07, 08",7,11,886,3186,10 - 150 cm,"TGL 09, 10, 12, 13, 16, 17",0,0,0,0,430,6,0,0
Jakarta Selatan,PESANGGRAHAN,BINTARO,"01, 03, 04, 06, 09",5,5,15,60,10 - 80 cm,"TGL 12, 13",0,0,0,0,60,1,0,0
Jakarta Selatan,PESANGGRAHAN,PETUKANGAN UTARA,"08, 09",2,3,0,0,30 - 40 cm,"TGL 12, 13",0,0,0,0,0,0,0,0
Jakarta Selatan,PESANGGRAHAN,PETUKANGAN SELATAN,6,1,1,197,788,30 - 90 cm,"TGL 16, 17",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,CIPULIR,"06, 07, 10",3,3,0,0,30 - 50 cm,"TGL 09, 12, 13, 16, 17",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,PONDOK PINANG,"01, 05, 06",3,3,0,0,10 - 50 cm,"TGL 09, 12, 13, 16, 17",0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,5,1,1,0,0,10 - 50 cm,TGL 12,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,CIPETE UTARA,6,1,3,0,0,25 cm,TGL 09,0,0,0,0,0,0,0,0
Jakarta Selatan,KEBAYORAN BARU,PETOGOGAN,3,1,1,0,0,10 - 20 cm,"TGL 12, 13",0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,CILANDAK BARAT,"05, 09",2,2,0,0,10 - 40 cm,"TGL 12, 13",0,0,0,0,0,0,0,0
Jakarta Selatan,CILANDAK,LEBAK BULUS,5,1,1,0,0,10 - 40 cm,TGL 12,0,0,0,0,0,0,0,0
Jakarta Selatan,MAMPANG PRAPATAN,BANGKA,"02, 03, 04",3,3,0,0,20 - 100 cm,TGL 12,0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,KAMPUNG MELAYU,"04,05,07,08",4,21,213,724,5 - 80 cm,"TGL 07, 10, 17, 18",0,0,0,0,0,0,0,0
Jakarta Timur,JATINEGARA,BIDARA CINA,"05, 07, 08, 011",4,28,592,1673,10 - 60 cm,TGL 18,0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CAWANG,"01, 02, 03, 05, 08",5,23,0,0,10 - 50 cm,"TGL 07, 18",0,0,0,0,0,0,0,0
Jakarta Timur,KRAMAT JATI,CILILITAN,"06, 07",2,6,0,0,20 - 50 cm,TGL 18,0,0,0,0,0,0,0,0
Jakarta Timur,MAKASAR,CIPINANG MELAYU,"03, 04",2,11,0,0,10 cm,"TGL 19, 20",0,0,0,0,0,0,0,0
Jakarta Utara,TANJUNG PRIOK,SUNTER JAYA,11,1,1,0,0,10 - 30 cm,TGL 13,0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,PENJARINGAN,"03, 08, 17",3,3,0,0,10 - 15 cm,"TGL 7, 17",0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,PLUIT,1,1,1,0,0,20 - 40 cm,"TGL 6, 7",0,0,0,0,0,0,0,0
Jakarta Utara,PENJARINGAN,KAMAL MUARA,"01, 04",2,2,0,0,20 - 40 cm,"TGL 6, 7",0,0,0,0,0,0,0,0
